baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AANAT	10.3150603733832	0.144118029787324	0.645826515045176	0.223152853637858	0.823416544047187	0.878505461780724
AAR2	1077.82731338091	-0.153799048377505	0.075564061567436	-2.03534650185856	0.0418160202401504	0.0747075069695253
AAREL	150.983129741494	-1.30240796933165	0.189222038415465	-6.88296130957018	5.86209533006602e-12	2.72243217285984e-11
AARS	2393.26357168054	0.473891644004359	0.058982491765581	8.03444598250928	9.40026817205705e-16	5.26354517115986e-15
AARS2	593.185561692406	0.0768970101156867	0.0911652151146442	0.843490689063646	0.398954070945127	0.513368839430245
AARSD1	1202.4022425037	-0.00961894814039529	0.0725859008007095	-0.132518134159482	0.894574480530783	0.931885609333604
AASDHPPT	117.890410244695	0.709455041159898	0.205609824500134	3.45049193483182	0.000559565886574805	0.00137796151806604
AASS	980.720651375204	-0.315019178580561	0.0788079483647301	-3.99730211377442	6.40685106637397e-05	0.000177797780789325
AATF	833.384845883038	0.289432023503761	0.0925388961954215	3.12767966123721	0.0017619209905977	0.00403475655666594
AATK	626.171167643621	-1.57765136214282	0.104573368727423	-15.0865500589837	1.98556215467046e-51	2.8951492869776e-50
ABAT	608.43964014414	0.0103018906070333	0.0906883163361473	0.113596668493084	0.90955752841392	0.941854849894994
ABCA1	2721.9270197224	-0.556702330054849	0.0713249899732239	-7.8051511856341	5.94302574842261e-15	3.21394399448495e-14
ABCA12	741.603564653385	7.22191860814273	0.299820784910179	24.0874514764088	3.38391747064277e-128	1.3881374614346e-126
ABCA13	10.1413278678415	-0.187888530033597	0.625704631186073	-0.300283105908037	0.76396121850745	0.83454597047435
ABCA2	1284.23385474473	-1.66660976909207	0.0809120617743574	-20.5977913866515	2.87247855061807e-94	8.13803963865742e-93
ABCA3	3565.01567753798	0.15844412014901	0.0702382392311816	2.25580996738128	0.0240825348493597	0.04541166148782
ABCA4	15.7771244839291	-1.91123065664524	0.547332223631025	-3.49190231111565	0.000479593615988178	0.00119128178703702
ABCA5	584.981517210339	-1.04626919996424	0.099468523617957	-10.51859585232	7.09226248826094e-26	5.6694655725455e-25
ABCA7	62.5223309550346	-0.0517981958220043	0.260644493287458	-0.198731211117042	0.84247300801399	0.892785912347077
ABCA8	341.789506661345	-0.00733204602593511	0.119285001364061	-0.0614666214703518	0.950987596331407	0.968001804289952
ABCA9	1029.98817342952	-1.07163938705819	0.072672061344498	-14.7462362733615	3.25307658147684e-49	4.54951366518663e-48
ABCB1	1037.59641995793	0.318485147550086	0.080847819392682	3.93931648302333	8.17140793468532e-05	0.00022443961809554
ABCB10	429.430348410453	-1.00260900191003	0.108967268299708	-9.20101070307104	3.5459853786928e-20	2.36172806083272e-19
ABCB11	162.423689381354	-0.0482071755168045	0.166460734767674	-0.289600881457639	0.772121592581109	0.840822773241452
ABCB1LA	20.2548834317334	0.574932913807683	0.423998953080825	1.35597720142975	0.175106422057522	0.262132355359984
ABCB5	114.173474239576	1.15111687615764	0.197802641118458	5.8195222755811	5.90160588633179e-09	2.30070072641165e-08
ABCB6	105.827368215899	-0.46926330212048	0.20577704967784	-2.28044528218841	0.02258129256251	0.0427972577566678
ABCB7	1962.7581627856	0.268248578055816	0.0745402969277716	3.59870552052864	0.000319805065845916	0.000812272623612653
ABCB8	1048.32357277888	-0.217089671678909	0.0876033881010946	-2.47809675384229	0.0132085321840101	0.0261490615342876
ABCB9	178.224729284199	0.918546617344807	0.167295977193558	5.4905481455903	4.0068824435873e-08	1.46778430565093e-07
ABCC1	8676.3203405322	0.925323878449791	0.0581314727977044	15.9177779938569	4.77018798705154e-57	7.61479550226575e-56
ABCC10	642.828405031506	-0.329111865078427	0.0882791061820235	-3.72808334057923	0.000192941578204976	0.000504649900152811
ABCC13	339.134338214532	-0.994187397020359	0.116120222093519	-8.56170767757986	1.11207875916449e-17	6.74417789467167e-17
ABCC2	14.4429415767468	0.13036945587003	0.569125079623425	0.229069954106207	0.818814545744538	0.875324990535837
ABCC3	994.898786871363	0.857693820033476	0.0853582738932007	10.0481626550534	9.35961710345696e-24	6.98958530472751e-23
ABCC4	1838.68021033407	0.403089859669886	0.0744965698911754	5.41085126816873	6.27258533922324e-08	2.26476883767908e-07
ABCC5	7136.65457591093	-0.221180450552768	0.0552917239228159	-4.00024515172512	6.32768984073932e-05	0.00017569436685457
ABCC6	351.153921803514	-0.674684156134243	0.112789223530906	-5.98181399794252	2.20666175008648e-09	8.84528649295562e-09
ABCC8	1077.09839673836	-6.10610017351288	0.152587629329618	-40.0170066232732	0	0
ABCC9	1009.14308196273	-3.79408621083775	0.0975258033886857	-38.9034089339059	0	0
ABCD2	771.178802539321	-0.944719469849542	0.0889752110379278	-10.6177828501787	2.46342568467684e-26	1.99907999596006e-25
ABCD3	1315.3319372076	-0.151756216462969	0.0758989703658772	-1.99945026568101	0.0455596579127288	0.080768013008811
ABCD4	267.41207782633	-0.554928175849934	0.128777309305826	-4.30920772332697	1.63840427479942e-05	4.82372832174449e-05
ABCE1	3409.29882734615	0.0739462963123452	0.0674889600712856	1.09567988948472	0.273218886509129	0.379485821214037
ABCF2	2023.22818254163	0.352398099090251	0.0696749989486686	5.05774100333854	4.24252089489435e-07	1.4460306282304e-06
ABCF3	2055.06815538759	-0.0488395676453466	0.0711699578376852	-0.686238535601402	0.492562701037464	0.604378515464667
ABCG1	1487.85990559668	-0.753966051348697	0.0666010869797649	-11.320626817664	1.03727578099084e-29	9.32342587476917e-29
ABCG2	200.057811593101	-1.24734634909964	0.148650954001069	-8.39110894028081	4.81577820894314e-17	2.84451057999244e-16
ABCG4	578.418236031795	0.264817402616353	0.100881109645897	2.62504450581371	0.00866376419207104	0.0177683328091978
ABCG5	41.5969189121282	-0.41216931961235	0.33027890717934	-1.24794320997479	0.212051855110073	0.308429466161634
ABCG8	1.73770664226338	0.14520281661451	1.60535602635228	0.0904489809306923	0.927930435014973	0.95368899020475
ABHD1	473.060939499742	-0.449382146836643	0.109301570015138	-4.11139699799742	3.93272314196286e-05	0.000111357823710584
ABHD10	511.770005757955	-0.126383468492557	0.097844090749163	-1.29168218054741	0.196467230980105	0.289155483401813
ABHD11	125.891614801935	0.189520473909862	0.194374713685846	0.975026382372816	0.329547173484018	0.441114493387159
ABHD12	3130.39077054698	0.304684709541369	0.0521025059320614	5.84779376904941	4.98135595857517e-09	1.95325281530609e-08
ABHD12B	310.575872794156	0.814027319556378	0.138705520135624	5.8687449407957	4.39106329541256e-09	1.72795706008696e-08
ABHD13	2161.94379159911	0.213807395135749	0.0704481176174852	3.03496249958965	0.002405655963873	0.00539412548600389
ABHD14A	149.554404373535	-0.17070888958469	0.210411550773204	-0.811309497778909	0.417187957100684	0.532119436507582
ABHD17A	1102.99287997962	0.121669948906934	0.0808833590023062	1.50426429376486	0.132513328958844	0.20619109536185
ABHD17B	685.232661441539	-0.288160741784494	0.0952097783141631	-3.02658767709396	0.00247331080494566	0.00553512643164688
ABHD17C	547.478346984264	0.42488424280935	0.0996026826620202	4.26579115595813	1.99195050350946e-05	5.81298763288294e-05
ABHD18	1611.04086197945	-0.199760947540621	0.0737721223844776	-2.70781077030058	0.00677286273233668	0.0141629818579059
ABHD2	2819.52839753306	0.73518677440818	0.0657160598073117	11.1873228030385	4.7042341151402e-29	4.15149654793437e-28
ABHD3	29.2153758465306	2.91007750422522	0.445087278886494	6.53821765363765	6.22562800747254e-11	2.72575199823918e-10
ABHD5	810.946909008188	0.0221296838237072	0.08649302049034	0.255855139504335	0.798062695332404	0.860313698943301
ABHD6	458.519435997493	-0.545332473221375	0.104973516124806	-5.19495291148498	2.04771664569732e-07	7.13556801771696e-07
ABHD8	16.5220342514346	1.28772901678729	0.542266918211814	2.37471432156275	0.0175625370389749	0.0339888565551761
ABI1	3289.72169347038	-0.405585867750841	0.0518225444201245	-7.82643678131207	5.01891504369371e-15	2.72194665226817e-14
ABI2	2454.76231373973	0.52381956765079	0.067382240423138	7.77385204708805	7.61346596655081e-15	4.09925655960755e-14
ABI3	2478.16959449093	0.0325945385523496	0.0681778824660072	0.478080828758519	0.632592676557312	0.727342240446954
ABI3BP	513.896675946595	-1.54174948422855	0.0986163917727143	-15.63380546088	4.28433874590218e-55	6.63135604258248e-54
ABL1	1690.57157795537	0.357942184322612	0.0651554012659989	5.49366863479672	3.93668838125869e-08	1.44409791638583e-07
ABL2	518.701598834977	-0.164987052217042	0.0987031966258404	-1.67154720269565	0.0946136433524038	0.153702083031058
ABLIM1	275.7262310441	0.733381571005136	0.127436770080529	5.75486628028709	8.67104036900556e-09	3.33858238806631e-08
ABLIM2	33.719246153985	0.699971020323727	0.353069074596955	1.98253279793133	0.0474196403322276	0.0836534378283975
ABLIM3	161.306389943848	-2.12478136158914	0.182332620189972	-11.6533254410282	2.20675947531474e-31	2.07181375200412e-30
ABR	2187.15869964305	0.0203180128571665	0.0623481078805549	0.325880183823562	0.744515009021674	0.819563126759413
ABRA	24.4009472482937	-0.315618805461649	0.396834507485449	-0.79534112963506	0.42641509463137	0.541117489723047
ABRACL	1545.01001456951	-0.204214145273846	0.083221980683215	-2.45384865389336	0.0141336452574035	0.0278301125023185
ABTB1	2011.95153808823	-0.689165421945195	0.0620472890922893	-11.107099633638	1.1586178675457e-28	1.01010192377262e-27
ABTB2	454.446074818199	0.203100218779054	0.103783189465335	1.95696643960718	0.0503514142027014	0.0881476925087955
AC108938.5	0.371628783206209	-0.740019486326513	3.66398244789747	-0.201971351350541	0.839939120930459	NA
ACAA1	790.101010760005	-0.00753548938664074	0.0821407866388203	-0.0917387049112994	0.926905644965866	0.953294742729153
ACAA2	1517.59435043483	-0.374839774150147	0.0682517951458858	-5.49201340930213	3.97377212593508e-08	1.45642201140117e-07
ACACA	2380.49131500597	0.259626018650545	0.0583525735508319	4.4492642372385	8.6164955890992e-06	2.60969579199871e-05
ACACB	96.9569152281572	-0.417898622517612	0.216605738185889	-1.92930540999323	0.0536929585293514	0.0933324154256458
ACAD11	198.267215338654	-0.508898837867039	0.148009251381521	-3.43829073599771	0.00058539880762642	0.0014371695594638
ACAD6L	305.14852700102	-0.506331647193862	0.122056941306367	-4.14832324794175	3.34919280483596e-05	9.5482176085438e-05
ACAD8	372.989127449794	-0.145237804204067	0.113178691204033	-1.2832610331413	0.19940063963898	0.292646753051374
ACAD9	2220.47688953072	0.254225219035114	0.0624459708805586	4.07112285148668	4.67870651154204e-05	0.000131659557898919
ACADL	1550.46805321824	-0.712374001335145	0.0641665368742783	-11.1019549446918	1.22729579691745e-28	1.06863787488058e-27
ACADS	1025.43757104347	0.452140272737163	0.0794668406260977	5.68967218496259	1.27283486175183e-08	4.84182763952965e-08
ACADSB	910.507691113481	-0.0602876345019462	0.0803086657743144	-0.750698992701088	0.452833829384256	0.566992705537494
ACAN	2.50057292329658	-0.730514029124922	1.34591408085188	-0.542764236973102	0.587292139580056	0.688603991151817
ACAP1L	2166.37036178076	-0.0257152602198682	0.0857164757674116	-0.300003703951217	0.764174330339938	0.834631274343343
ACAP2	1961.92966688048	0.237303498183734	0.0658520300994478	3.60358667493417	0.000313856019376884	0.000798405663327162
ACAP3	458.293947513708	-0.883559481235501	0.104144308736354	-8.48399199107718	2.17596744241655e-17	1.30295956976363e-16
ACAT1	1932.10970544013	0.139129876700245	0.0663874188870191	2.09572655531347	0.036106454770197	0.0655852784342509
ACAT2	866.52960641315	0.683925761887376	0.0859429106842097	7.95790783023868	1.74972612655337e-15	9.68565257752765e-15
ACBD3	1838.7472214306	0.0602495178290815	0.0599276381131807	1.00537113969506	0.314718171350073	0.425355389849798
ACBD4	778.27240720398	-0.187037783459403	0.119099977040849	-1.57042669618025	0.116315875766752	0.184015061520836
ACBD5	725.904425014181	-0.136689696823644	0.08794456398842	-1.55427112972716	0.120119756977456	0.18931918219273
ACBD7	116.732680146933	-1.60680135295758	0.192250046136569	-8.35787239195852	6.38594667364351e-17	3.74967847428786e-16
ACCS	187.852274275204	-0.303626546773347	0.16380677622938	-1.85356524169779	0.0638013841888493	0.108704439156522
ACCSL	150.59841168442	1.28930218205914	0.188690893887685	6.83287971928617	8.32267364918396e-12	3.83191677607411e-11
ACD	1194.88178749601	0.853437978233022	0.0806811370063587	10.5779121353453	3.77271407106345e-26	3.04736053399632e-25
ACE	67.3451783537476	1.66144827008465	0.267404531309566	6.21323902758121	5.19034024966065e-10	2.15756130624954e-09
ACE2	1.24627012092584	1.418964024329	1.9340977278174	0.733656838494028	0.463157910269609	0.576496999489088
ACER1	26.3297371916333	3.95237213914072	0.658774597543087	5.99958188108827	1.9782625515498e-09	7.95113033231183e-09
ACER2	113.942898552151	0.834060696080258	0.197705253576727	4.21870780361722	2.45706451331544e-05	7.09984874592118e-05
ACER3	1459.54449504607	-0.706126187056834	0.065271760570913	-10.8182494371311	2.82114271588422e-27	2.36188692492632e-26
ACHE	70.0178007215505	1.34018638022853	0.29609967430595	4.52613257130355	6.00729032482152e-06	1.8471863990946e-05
ACHRB	209.778275038596	-2.14940575414392	0.16379731559305	-13.1223503044706	2.45210360476178e-39	2.79018655408316e-38
ACKR1	89.2076665374653	0.871467160860402	0.226156627445384	3.85337883176056	0.000116498928172745	0.000313546999258433
ACKR3	457.677129020548	0.275288183030602	0.104732537936613	2.62848765487964	0.00857654684032284	0.0176119490584128
ACKR4	785.404154912143	2.90545683549017	0.103203496589928	28.1526976458443	2.22091999467802e-174	1.58810991400264e-172
ACLY	2588.52862110393	0.757650878186647	0.0580844346326047	13.0439571802486	6.87917991645177e-39	7.72243422879102e-38
ACMSD	24.7581060420139	-0.634897877880891	0.443254313055313	-1.43235578127733	0.152042026616175	0.232216920177437
ACO1	2132.7251581111	-0.192314760063879	0.0619523560570699	-3.10423642139971	0.00190770822551467	0.0043447805136067
ACO2	3600.44011476657	0.164618569621295	0.0515429226776123	3.19381519458922	0.00140405968927038	0.00326358302482083
ACOD1	505.741302344844	2.33691045936504	0.105967696516817	22.0530457505432	8.93064666625454e-108	2.97403353096323e-106
ACOT11	186.792897636549	1.20018424716013	0.177564798522939	6.75913388883259	1.3881906862136e-11	6.31628274747001e-11
ACOT12	8.59201801504137	-0.64689313351769	0.713290061462846	-0.906914547766183	0.364451987438947	0.477884921191079
ACOT13	306.109870378131	-0.230168478176933	0.127647641588652	-1.80315496089351	0.071363881585211	0.120022379983826
ACOT1L	28.562489910839	-0.41782496704004	0.393877778540327	-1.06079852635622	0.288781472076927	0.396851200274202
ACOT2L	257.523330201181	-0.537009232828117	0.143066321593804	-3.75356846283362	0.000174334888888941	0.000458155625417727
ACOT4	198.846416454475	-0.897106921777998	0.157525116277037	-5.6950087895842	1.23365565542248e-08	4.70049819073383e-08
ACOT7	1133.80708726224	0.0493525374801679	0.0832531769693952	0.592800650698416	0.553314572224791	0.658865598406253
ACOT8	1175.23008422086	0.247042912267994	0.0839282372388993	2.94350173904872	0.0032452199991479	0.0071319012295767
ACOT9	2160.39747388853	1.24638199668504	0.0608438133413335	20.4849421533269	2.93332236495231e-93	8.16636946402723e-92
ACOX1	1344.22393383722	-0.549049525238416	0.0652088661232931	-8.41986002640047	3.76934383224357e-17	2.2346365479059e-16
ACOX2	125.807484487872	1.45965538264765	0.204167680096757	7.14929699919157	8.72234315796438e-13	4.22754236625571e-12
ACOX3	201.939613787037	-0.349471528674599	0.146275247894374	-2.38913646502211	0.0168880281153427	0.032802049027754
ACP1	2155.28905052391	0.411451875300316	0.0692698464597268	5.93984101783065	2.85298616215681e-09	1.13467335363494e-08
ACP2	2313.07479288521	0.273473814198522	0.0597863182325439	4.57418724355668	4.78072155712761e-06	1.4821301575772e-05
ACP5	1601.362299796	-0.0570556518826505	0.095199326530333	-0.599328314202634	0.548953970147716	0.654905662020586
ACP6	409.717417273608	-0.0249217248780422	0.107912094694013	-0.230944686494208	0.817357774154237	0.874125708069067
ACPP	87.5731521228488	0.226982493013355	0.229319557100126	0.989808701375823	0.322267630951502	0.433594183534207
ACR	4.88175809109249	-0.912583124420137	1.12339782823932	-0.81234189837309	0.416595475277977	0.531499054369068
ACRBP	49.5803689857012	-0.160946497080648	0.317341872521909	-0.507170691978371	0.612035057160975	0.709842359246856
ACRL	0.121217221317641	-0.809346499398988	4.08047285711507	-0.198346252441734	0.84277416624742	NA
ACSBG1	37.0419039268472	0.123156371833336	0.362187523827366	0.340034826522732	0.733830301123174	0.811012799140272
ACSBG2	2097.54298012002	0.236936489997561	0.0611471108853522	3.87485993315048	0.000106686046278267	0.000288849150193233
ACSF2	1793.89666328829	-1.67857818522068	0.0757375312127007	-22.1630961340233	7.79992822164663e-109	2.63531555449809e-107
ACSF3	142.52531648146	-0.188453855917664	0.190703125169571	-0.988205388611714	0.323052069645714	0.434453639971823
ACSL1	367.112651153736	0.799113859529293	0.115610409934992	6.91212720358518	4.774394294239e-12	2.22471218173868e-11
ACSL3	1081.96510142692	0.136151834993157	0.0741785430616871	1.83546116401792	0.0664373882940913	0.11266244356214
ACSL4	3272.73715395469	0.698578889121372	0.0621393042545512	11.2421421112099	2.53163605147859e-29	2.24842878583041e-28
ACSL5	1163.61177148916	0.282973813344716	0.0796965342026541	3.55064139458266	0.000384293647819657	0.000965938529730883
ACSL6	45.8455325997743	-0.343134677579367	0.311451030211113	-1.10172914614146	0.270579441813918	0.376345506599694
ACSM3	0.651963979917948	-0.809337374029499	2.84987901307328	-0.283990081795339	0.776417981446265	0.843827162846034
ACSM4L	8.97434507710029	0.201519268072385	0.687021863430394	0.293322933081302	0.769275326109639	0.838727419412525
ACSM5	1.14069377338956	-1.63805433676417	1.98496909340615	-0.825229139438797	0.409241512945446	0.523877309196304
ACSS1	776.614902130493	-1.19902155724345	0.0845960233362511	-14.1734978779983	1.33672887458228e-45	1.72609145957193e-44
ACSS1L	1.38078701160111	-1.08852249942293	1.79275250939002	-0.607179459362909	0.543731822264462	0.650273237234777
ACSS2	2366.35446987132	0.860958803484447	0.0664082816684559	12.9646300409156	1.94164928235808e-38	2.15876661425116e-37
ACSS3	115.169598492741	-2.27168275736062	0.207554323182268	-10.9450033250606	7.02151518079881e-28	5.97186301324151e-27
ACT85CL	0.729745789954832	-3.28437566207904	2.75885119449471	-1.19048670281058	0.233855153281333	0.334147375659634
ACTA1	322.227409174798	0.892612223583678	0.459532859461247	1.94243394178638	0.0520845896622074	0.0908770980318284
ACTA2	2666.11219956511	-2.35311068154441	0.0633273691912636	-37.1578783643682	3.27083624247496e-302	7.18895376240813e-300
ACTB	118217.025178634	-0.171933427605473	0.0450706266218485	-3.8147556511257	0.00013631775004023	0.000363282019252074
ACTBL2L	18.1005244801151	-0.078287987830178	0.587279810660179	-0.13330611134439	0.893951294585359	0.931422306933249
ACTC1	12.5704728990895	2.40295254276729	0.65761880190909	3.65402043827129	0.000258165703739309	0.000664427449041881
ACTC2L	80232.8755986543	0.0130095194642916	0.0530743341053627	0.245118844797285	0.806364411905623	0.866407086944342
ACTG1	1184.7742321373	0.518062950180938	0.0806646753334195	6.42242652114542	1.34118995237694e-10	5.76570850435054e-10
ACTG2	1573.32096514943	3.18759013750936	0.292784144224099	10.8871679030185	1.32702971033242e-27	1.11998303766131e-26
ACTL6A	1730.87812955169	0.479556509217806	0.0713738926464544	6.71893449322227	1.83058175091217e-11	8.25897730316468e-11
ACTL6B	12.2259055407843	1.20932543287471	0.654809450978164	1.84683564213712	0.0647709644937785	0.11020353150506
ACTL7A	36.8529369954942	-0.0300417073270406	0.347478176378909	-0.0864563859523698	0.931103625169536	0.95535349845405
ACTL9	0.121217221317641	-0.809346499398988	4.08047285711507	-0.198346252441734	0.84277416624742	NA
ACTN1	8900.12831293827	0.35949237387563	0.048186242867376	7.46047735792699	8.62095699003957e-14	4.40758036121514e-13
ACTN2	11.6824094481451	-1.97972569453611	0.618053869865349	-3.20316042186973	0.00135928239681636	0.00316443488075879
ACTN4	4022.83894856784	0.213159972181651	0.069007112938581	3.08895653077634	0.00200860825661743	0.00455322336317141
ACTR10	946.678872871912	0.00394934089951347	0.0804971415877134	0.049061877497974	0.96086998415009	0.97365709357376
ACTR10L	196.861977233632	0.491227722093404	0.143868884675385	3.41441252708515	0.000639197146144048	0.00156043919227028
ACTR1A	2225.99914038493	0.314210829146388	0.0636427201577527	4.93710558517213	7.92905480976784e-07	2.63922627814367e-06
ACTR2	6467.65213494137	0.233572843972712	0.0560997517505263	4.16352722934323	3.13368634971391e-05	8.95829285077034e-05
ACTR3	11774.7948578999	0.143118037123294	0.05074619491482	2.8202713004103	0.00479830628842708	0.0102903074637083
ACTR3B	3794.87317282369	1.66454086062601	0.0631001033344735	26.3793682207272	2.36358585032684e-153	1.34840635395695e-151
ACTR5	429.978599439855	-0.0200294808223075	0.113508912247581	-0.176457340888089	0.859934659796412	0.906336666324218
ACTR6	1950.39793065391	0.469854501837423	0.0695210554161141	6.75844891918192	1.39476805098892e-11	6.34344519813736e-11
ACTR8	838.882753083557	0.279541012404712	0.0884661803477612	3.15986302681809	0.00157843325242833	0.00363811527880599
ACTRT2	0	NA	NA	NA	NA	NA
ACVR1	1615.74325067235	0.131661506643462	0.0628455134209591	2.09500248269995	0.0361707717822854	0.0656906771169973
ACVR1B	834.963675218023	0.0605218368855086	0.0882173024486832	0.686054041617456	0.49267903059049	0.604485730328442
ACVR1C	31.5347545948028	-1.04134939549218	0.359819939274869	-2.8940847402475	0.00380265521889729	0.00826388852732883
ACVR2A	1412.13804267758	0.239484720434334	0.0645268510439885	3.71139636538401	0.000206119054778595	0.000536763016185715
ACVR2B	12.9254614480485	-0.408278358869781	0.530139905896664	-0.770133231489582	0.441220865217227	0.555919120548859
ACVRL1	1217.08438038791	-1.47878639399855	0.0815100600575039	-18.1423789033561	1.47505944900049e-73	3.11103447425559e-72
ACY1	690.735323084644	0.314077469926561	0.0938061991697651	3.34815260298695	0.000813522022833606	0.00195717707532731
ACYP1	322.731980179241	0.495492058006269	0.129002567081012	3.84094727118963	0.000122560441331144	0.000328632594708396
ACYP2	153.36635844681	-0.282486090630571	0.165706315773831	-1.70473943199685	0.0882430321315557	0.144375059622856
ADA	1606.06790214	-0.228200081908227	0.0693868889113396	-3.28880694160843	0.00100613011378394	0.00239168969112883
ADAD1	11.7937174722602	0.195516928877286	0.61421633180785	0.318319326192145	0.750242725973012	0.823913539068873
ADAL	239.794338133128	-0.136849541905844	0.139418205033112	-0.981575841356882	0.326308854101026	0.437595369691487
ADAM10	6763.3109410794	-0.273592297596658	0.0531052098118626	-5.15189184951763	2.57871741767065e-07	8.91303090232794e-07
ADAM11	7.87588423211464	-0.765988002682031	0.778383253480868	-0.984075645585376	0.325078320573344	0.436475810788466
ADAM12	131.743392205663	-1.04954461455605	0.20407436326476	-5.14295180328161	2.70455024191663e-07	9.33868183416888e-07
ADAM15	16.2895845060793	-1.13005500689197	0.516246213959186	-2.1889845897859	0.0285979600934353	0.0530825323807387
ADAM17	3045.43423604906	0.587765159621124	0.0552046070789076	10.6470309403886	1.80015205987012e-26	1.46767571300618e-25
ADAM19	75.3186574268346	-2.1082361699141	0.251590113535946	-8.37964632347482	5.30869810739199e-17	3.1268156976684e-16
ADAM20	4.82528982119434	0.730291586928358	1.01443898248208	0.719897006660291	0.471588411168559	0.584412488883584
ADAM22	25.5058814102544	-0.842107127096944	0.415310479890545	-2.02765682031159	0.0425952855009748	0.0759837301375782
ADAM23	1052.4252157628	-1.67902478749734	0.082086409044007	-20.4543578778943	5.494085707365e-93	1.52345962244065e-91
ADAM28	2422.41506346595	4.61314278153218	0.099356182421405	46.4303546000408	0	0
ADAM33	3949.39158212963	-0.570375524393716	0.0559691510598831	-10.1908911175632	2.17758899248106e-24	1.66488678736743e-23
ADAM5P	193.25636707747	2.78497400752636	0.224949975705601	12.3804147957372	3.33614109289156e-35	3.42639577076122e-34
ADAM8	144.868526789892	3.08927476794246	0.214572012288457	14.3973798586063	5.37426029417639e-47	7.12021287705603e-46
ADAM9	1277.60589569271	0.0908234431306144	0.0680178165514922	1.33528901301702	0.181781773173497	0.270650557890946
ADAM9L	6.52324214330274	-2.33972423951888	0.898187219788446	-2.60494047117478	0.00918902236834714	0.018746144313736
ADAMTS1	2623.83731462838	-0.347415556161484	0.0553793466797004	-6.27337765775468	3.532985551248e-10	1.48073770473252e-09
ADAMTS12	488.430584476261	1.92122615294138	0.119167005342987	16.1221316874725	1.78349519031995e-58	2.92762418033652e-57
ADAMTS13	233.154579902454	-1.55348128113123	0.139945914213928	-11.1005833207571	1.24627811742678e-28	1.08381037450526e-27
ADAMTS14	193.276664877144	-2.14653417407161	0.159862177103877	-13.4274048618568	4.17797827950119e-41	4.91748514520771e-40
ADAMTS15	195.829125675135	-1.20337992539786	0.15388007136982	-7.82024543324897	5.27204448976833e-15	2.85848582047164e-14
ADAMTS17	182.968438800743	1.4297878408121	0.166130198722255	8.6064294860833	7.5371478169824e-18	4.60162708826294e-17
ADAMTS18	33.6587301267177	1.70659822781748	0.389862902464419	4.37743169978383	1.20085974472413e-05	3.58199306711999e-05
ADAMTS19	27.9113869336944	0.443329150974321	0.406418862308086	1.09081834552811	0.275352822371102	0.381966976555182
ADAMTS2	512.27898683677	0.88772506420982	0.0992334057329192	8.94582885322992	3.69168752839427e-19	2.36231797710304e-18
